annotation;brand;brand_known;dia;diameter;et;holes;img;img_full;link;model;name_product;pcd;price;retail_price;retail_price_one;seller;title;title_short;type;width
"8.0x16"", 5x100.00, ET28, ЦО 73,1мм.";RAYS VOLK RACING;VOLK;73.1;16;28;5;https://static.baza.farpost.ru/drom/1528169180064_bulletin;https://static.baza.farpost.ru/drom/1528169180064_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r16-8j-et-28-5-100-d136-b-55768447.html;TE37 SL;"8.0x16"", 5x100.0, ET28, ЦО73.1 VOLK TE37 SL ";100.0;21900;26900;6725;Aniku;NEW! Комплект дисков Volk Racing TE37SL R16 8J ET+28 5*100 (D136 B);Volk Racing TE37 SL;Литой;8.0
"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37;VOLK;73.1;17;35;5;https://static.baza.farpost.ru/drom/1490578511528_bulletin;https://static.baza.farpost.ru/drom/1490578511528_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8jj-et35-5-100-d121b-52828430.html;TE37 SL;"8.0x17"", 5x100.0, ET35, ЦО73.1 VOLK TE37 SL ";100.0;24900;29900;7475;Aniku;NEW! Комплект дисков Volk Racing TE37SL R17 8jj ET35 5*100 (D121B);Volk Racing TE37 SL;Литой;8.0
"8.0x18"", 5x114.30, ET38, ЦО 73,1мм.";Vossen;VOSSEN;73.1;18;38;5;https://static.baza.farpost.ru/drom/1481710633188_bulletin;https://static.baza.farpost.ru/drom/1481710633188_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc107-r18-8.0-j-et-38-5-114-3-g364-50386203.html;LC107;"8.0x18"", 5x114.3, ET38, ЦО73.1 VOSSEN LC107 ";114.3;26900;31900;7975;Aniku;NEW! Комплект дисков Vossen LC107 R18 8.0j ET+38 5*114,3 (G364);Vossen LC107;Литой;8.0
"9.0x17"", 5x114.30, ET25, ЦО 73,1мм.";RAYS VOLK RACING;VOLK;73.1;17;25;5;https://static.baza.farpost.ru/drom/1500422546703_bulletin;https://static.baza.farpost.ru/drom/1500422546703_default;https://baza.drom.ru/vladivostok/wheel/disc/new-odin-disk-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-48586199.html;TE37 SL;"9.0x17"", 5x114.3, ET25, ЦО73.1 VOLK TE37 SL ";114.3;6500;11500;11500;Aniku;NEW! Один диск Volk Racing TE37SL R17 9j ET+25 5*114.3 (D117);Volk Racing TE37 SL;Литой;9.0
"8.5x17"", 5x150.00, ET35, ЦО 110,5мм.";Crossfire;;110.5;17;35;5;https://static.baza.farpost.ru/drom/1458962102067_bulletin;https://static.baza.farpost.ru/drom/1458962102067_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-crossfire-assault-r17-8.5-j-et-35-5-150-r023-43484422.html;Crossfire Assault;"8.5x17"", 5x150.0, ET35, ЦО110.5 Crossfire Assault ";150.0;25900;30900;7725;Aniku;NEW! Комплект дисков Crossfire Assault R17 8.5j ET+35 5*150 (R023);Crossfire Assault;Литой;8.5
"8.0x18"", 5x112.00, 5x114.30, ET30, ЦО 73,0мм.";BBS;BBS;73.0;18;30;5;https://static.baza.farpost.ru/drom/1385293839082_bulletin;https://static.baza.farpost.ru/drom/1385293839082_default;https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-bbs-rs-r18-8.0-j5x112-114.3-f046-32910479.html;RS;"8.0x18"", 5x114.3, ET30, ЦО73.0 BBS RS ";114.3;12999;17999;8999;Aniku;NEW! ПАра дисков BBS RS R18 8.0j5X112/114.3 (F046);BBS RS;Литой;8.0
"8.0x18"", 5x112.00, 5x114.30, ET30, ЦО 73,0мм.";BBS;BBS;73.0;18;30;5;https://static.baza.farpost.ru/drom/1385293839082_bulletin;https://static.baza.farpost.ru/drom/1385293839082_default;https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-bbs-rs-r18-8.0-j5x112-114.3-f046-32910479.html;RS;"8.0x18"", 5x114.3, ET30, ЦО73.0 BBS RS ";114.3;12999;17999;8999;Aniku;NEW! ПАра дисков BBS RS R18 8.0j5X112/114.3 (F046);BBS RS;Литой;8.0
"9.0x16"", 4x100.00, 5x100.00, ET15, ЦО 73,0мм.";BBS;BBS;73.0;16;15;5;https://static.baza.farpost.ru/drom/1403536467312_bulletin;https://static.baza.farpost.ru/drom/1403536467312_default;https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-bbs-rs-r16-9-0j-et-15-4-100-5-100-f048-33139877.html;RS;"9.0x16"", 5x100.0, ET15, ЦО73.0 BBS RS ";100.0;11500;16500;4125;Aniku;NEW! Пара дисков BBS RS R16 9,0j ET+15 4*100/5*100 (F048);BBS RS;Литой;9.0
"9.0x16"", 4x100.00, 5x100.00, ET15, ЦО 73,0мм.";BBS;BBS;73.0;16;15;5;https://static.baza.farpost.ru/drom/1403536467312_bulletin;https://static.baza.farpost.ru/drom/1403536467312_default;https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-bbs-rs-r16-9-0j-et-15-4-100-5-100-f048-33139877.html;RS;"9.0x16"", 5x100.0, ET15, ЦО73.0 BBS RS ";100.0;11500;16500;4125;Aniku;NEW! Пара дисков BBS RS R16 9,0j ET+15 4*100/5*100 (F048);BBS RS;Литой;9.0
"8.5/9.5x18"", 5x112.00, ET33/33, ЦО 66,6мм.";Vossen;VOSSEN;66.6;18;33;5;https://static.baza.farpost.ru/drom/1397827057299_bulletin;https://static.baza.farpost.ru/drom/1397827057299_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-18-8-5-9.5-j-et-33-5-112-g048-g051-33231232.html;CV3;"9.5x18"", 5x112.0, ET33, ЦО66.6 VOSSEN CV3 ";112.0;29999;34999;8749;Aniku;"NEW! Комплект дисков Vossen CV3 18"" 8,5/9.5j ET+33 5*112 (G048-G051)";Vossen CV3;Литой;9.5
"8.5/9.5x18"", 5x112.00, ET33/33, ЦО 66,6мм.";Vossen;VOSSEN;66.6;18;33;5;https://static.baza.farpost.ru/drom/1397827057299_bulletin;https://static.baza.farpost.ru/drom/1397827057299_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-18-8-5-9.5-j-et-33-5-112-g048-g051-33231232.html;CV3;"9.5x18"", 5x112.0, ET33, ЦО66.6 VOSSEN CV3 ";112.0;29999;34999;8749;Aniku;"NEW! Комплект дисков Vossen CV3 18"" 8,5/9.5j ET+33 5*112 (G048-G051)";Vossen CV3;Литой;9.5
"8.5/9.5x18"", 5x112.00, ET33/33, ЦО 66,6мм.";Vossen;VOSSEN;66.6;18;33;5;https://static.baza.farpost.ru/drom/1397827057299_bulletin;https://static.baza.farpost.ru/drom/1397827057299_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-18-8-5-9.5-j-et-33-5-112-g048-g051-33231232.html;CV3;"9.5x18"", 5x112.0, ET33, ЦО66.6 VOSSEN CV3 ";112.0;29999;34999;8749;Aniku;"NEW! Комплект дисков Vossen CV3 18"" 8,5/9.5j ET+33 5*112 (G048-G051)";Vossen CV3;Литой;9.5
"8.5/9.5x18"", 5x112.00, ET33/33, ЦО 66,6мм.";Vossen;VOSSEN;66.6;18;33;5;https://static.baza.farpost.ru/drom/1397827057299_bulletin;https://static.baza.farpost.ru/drom/1397827057299_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-18-8-5-9.5-j-et-33-5-112-g048-g051-33231232.html;CV3;"9.5x18"", 5x112.0, ET33, ЦО66.6 VOSSEN CV3 ";112.0;29999;34999;8749;Aniku;"NEW! Комплект дисков Vossen CV3 18"" 8,5/9.5j ET+33 5*112 (G048-G051)";Vossen CV3;Литой;9.5
"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37;VOLK;73.1;17;35;5;https://static.baza.farpost.ru/drom/1526566605157_bulletin;https://static.baza.farpost.ru/drom/1526566605157_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8jj-et35-5-100-d121a-63488634.html;TE37 SL;"8.0x17"", 5x100.0, ET35, ЦО73.1 VOLK TE37 SL ";100.0;24900;29900;7475;Aniku;NEW! Комплект дисков Volk Racing TE37SL R17 8jj ET35 5*100 (D121A);Volk Racing TE37 SL;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";BBS RS;BBS;73.1;15;30;4;https://static.baza.farpost.ru/drom/1527776022843_bulletin;https://static.baza.farpost.ru/drom/1527776022843_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-diski-bbs-rs-r15-7.0-8.0-4-100-4-114.3-f006-f007-63861019.html;RS;"8.0x15"", 4x114.3, ET30, ЦО73.1 BBS RS ";114.3;19900;24900;6225;Aniku;NEW! Разноширокие диски BBS RS R15 7.0/8.0 4*100/ 4*114.3 (F006 F007);BBS RS;Литой;8.0
"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37;VOLK;73.1;17;35;5;https://static.baza.farpost.ru/drom/1526566539146_bulletin;https://static.baza.farpost.ru/drom/1526566539146_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8jj-et35-5-100-d121-63488611.html;TE37 SL;"8.0x17"", 5x100.0, ET35, ЦО73.1 VOLK TE37 SL ";100.0;24900;29900;7475;Aniku;NEW! Комплект дисков Volk Racing TE37SL R17 8jj ET35 5*100 (D121);Volk Racing TE37 SL;Литой;8.0
"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";Shogun;Shogun;73.1;18;15;5;https://static.baza.farpost.ru/drom/1526739305287_bulletin;https://static.baza.farpost.ru/drom/1526739305287_default;https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r18-10.5-j-et15-5-114.3-s016-63534446.html;A1;"10.5x18"", 5x114.3, ET15, ЦО73.1 Shogun A1 ";114.3;31900;36900;9225;Aniku;Оригинал! Комплект дисков Shogun A1 R18 10.5j ET15 5*114.3 (S016);Shogun A1;Литой;10.5
"7.0x16"", 4x100.00, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;35;4;https://static.baza.farpost.ru/drom/1526566351199_bulletin;https://static.baza.farpost.ru/drom/1526566351199_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-et-35-4-100-d159a-63488567.html;TE37 SL;"7.0x16"", 4x100.0, ET35, ЦО73.1 VOLK TE37 SL ";100.0;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j ET+35 4*100 (D159A);Volk Racing TE37 SL;Литой;7.0
"7.0x16"", 4x100.00, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;35;4;https://static.baza.farpost.ru/drom/1526566264683_bulletin;https://static.baza.farpost.ru/drom/1526566264683_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-et-35-4-100-d159-63488542.html;TE37 SL;"7.0x16"", 4x100.0, ET35, ЦО73.1 VOLK TE37 SL ";100.0;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j ET+35 4*100 (D159);Volk Racing TE37 SL;Литой;7.0
"9.0/10.0x17"", 5x114.30, ET25/20, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;20;5;https://static.baza.farpost.ru/drom/1526349760776_bulletin;https://static.baza.farpost.ru/drom/1526349760776_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-9.0-j-10j-5-114.3-d122-d113-63406151.html;TE37 SL;"10.0x17"", 5x114.3, ET20, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 9.0j/10j 5*114.3 (D122 D113);Volk Racing TE37 SL;Литой;10.0
"9.0/10.0x17"", 5x114.30, ET25/20, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;20;5;https://static.baza.farpost.ru/drom/1526349760776_bulletin;https://static.baza.farpost.ru/drom/1526349760776_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-9.0-j-10j-5-114.3-d122-d113-63406151.html;TE37 SL;"10.0x17"", 5x114.3, ET20, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 9.0j/10j 5*114.3 (D122 D113);Volk Racing TE37 SL;Литой;10.0
"9.0/10.0x17"", 5x114.30, ET25/20, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;20;5;https://static.baza.farpost.ru/drom/1526349760776_bulletin;https://static.baza.farpost.ru/drom/1526349760776_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-9.0-j-10j-5-114.3-d122-d113-63406151.html;TE37 SL;"10.0x17"", 5x114.3, ET20, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 9.0j/10j 5*114.3 (D122 D113);Volk Racing TE37 SL;Литой;10.0
"9.0/10.0x17"", 5x114.30, ET25/20, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;20;5;https://static.baza.farpost.ru/drom/1526349760776_bulletin;https://static.baza.farpost.ru/drom/1526349760776_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-9.0-j-10j-5-114.3-d122-d113-63406151.html;TE37 SL;"10.0x17"", 5x114.3, ET20, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 9.0j/10j 5*114.3 (D122 D113);Volk Racing TE37 SL;Литой;10.0
"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;28;5;https://static.baza.farpost.ru/drom/1528168405354_bulletin;https://static.baza.farpost.ru/drom/1528168405354_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-1d161-d162-63964531.html;TE37 SL;"8.0x16"", 5x114.3, ET28, ЦО73.1 VOLK TE37 SL ";114.3;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (1D161 D162);Volk Racing TE37 SL;Литой;8.0
"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;28;5;https://static.baza.farpost.ru/drom/1528168405354_bulletin;https://static.baza.farpost.ru/drom/1528168405354_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-1d161-d162-63964531.html;TE37 SL;"8.0x16"", 5x114.3, ET28, ЦО73.1 VOLK TE37 SL ";114.3;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (1D161 D162);Volk Racing TE37 SL;Литой;8.0
"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;28;5;https://static.baza.farpost.ru/drom/1528168405354_bulletin;https://static.baza.farpost.ru/drom/1528168405354_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-1d161-d162-63964531.html;TE37 SL;"8.0x16"", 5x114.3, ET28, ЦО73.1 VOLK TE37 SL ";114.3;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (1D161 D162);Volk Racing TE37 SL;Литой;8.0
"7.0/8.0x16"", 5x114.30, ET35/28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;28;5;https://static.baza.farpost.ru/drom/1528168405354_bulletin;https://static.baza.farpost.ru/drom/1528168405354_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-8j-5-114.3-1d161-d162-63964531.html;TE37 SL;"8.0x16"", 5x114.3, ET28, ЦО73.1 VOLK TE37 SL ";114.3;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j/8j 5*114.3 (1D161 D162);Volk Racing TE37 SL;Литой;8.0
"8.5x18"", 5x114.30, ET40, ЦО 73,1мм.";Enkei RPF1;ENKEI;73.1;18;40;5;https://static.baza.farpost.ru/drom/1522998370267_bulletin;https://static.baza.farpost.ru/drom/1522998370267_default;https://baza.drom.ru/vladivostok/wheel/disc/ves-8-9kg-komplekt-diskov-enkei-rpf1-r18-8.5-et40-flow-forming-v011-62362861.html;RPF1;"8.5x18"", 5x114.3, ET40, ЦО73.1 ENKEI RPF1 ";114.3;30900;35900;8975;Aniku;ВЕС 8,9кг! Комплект дисков Enkei RPF1 R18 8.5 ET40 Flow Forming (V011);Enkei RPF1;Литой;8.5
"9.5x18"", 5x114.30, ET40, ЦО 73,1мм.";Enkei RPF1;ENKEI;73.1;18;40;5;https://static.baza.farpost.ru/drom/1522998543846_bulletin;https://static.baza.farpost.ru/drom/1522998543846_default;https://baza.drom.ru/vladivostok/wheel/disc/ves-9-6kg-komplekt-diskov-enkei-rpf1-r18-9.5-et40-flow-forming-v012-62363029.html;RPF1;"9.5x18"", 5x114.3, ET40, ЦО73.1 ENKEI RPF1 ";114.3;30900;35900;8975;Aniku;ВЕС 9,6кг! Комплект дисков Enkei RPF1 R18 9.5 ET40 Flow Forming (V012);Enkei RPF1;Литой;9.5
"8.5x18"", 5x112.00, ET35, ЦО 66,6мм.";Vossen;VOSSEN;66.6;18;35;5;https://static.baza.farpost.ru/drom/1404483810405_bulletin;https://static.baza.farpost.ru/drom/1404483810405_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r18-8.5-j-et-35-5-112-g007-44766227.html;CV3;"8.5x18"", 5x112.0, ET35, ЦО66.6 VOSSEN CV3 ";112.0;28900;33900;8475;Aniku;NEW! Комплект дисков Vossen CV3 R18 8.5j ET+35 5*112 (G007);Vossen CV3;Литой;8.5
"9.5x18"", 5x100.00, ET20, ЦО 73,1мм.";Shogun;Shogun;73.1;18;20;5;https://static.baza.farpost.ru/drom/1527775729128_bulletin;https://static.baza.farpost.ru/drom/1527775729128_default;https://baza.drom.ru/vladivostok/wheel/disc/novinka-original-komplekt-diskov-shogun-a1-r18-9.5-j-et20-5-100-s028-63860928.html;A1;"9.5x18"", 5x100.0, ET20, ЦО73.1 Shogun A1 ";100.0;31900;36900;9225;Aniku;Новинка! Оригинал! Комплект дисков Shogun A1 R18 9.5j ET20 5*100 (S028);Shogun A1;Литой;9.5
"8.0x16"", 5x100.00, ET28, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;28;5;https://static.baza.farpost.ru/drom/1526566125347_bulletin;https://static.baza.farpost.ru/drom/1526566125347_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r16-8j-et-28-5-100-d136a-63488506.html;TE37 SL;"8.0x16"", 5x100.0, ET28, ЦО73.1 VOLK TE37 SL ";100.0;21900;26900;6725;Aniku;NEW! Комплект дисков Volk Racing TE37SL R16 8J ET+28 5*100 (D136A);Volk Racing TE37 SL;Литой;8.0
"9.0x18"", 5x114.30, ET22, ЦО 67,1мм.";RAYS VOLK RACING TE37 TTA;VOLK;67.1;18;22;5;https://static.baza.farpost.ru/drom/1526738926263_bulletin;https://static.baza.farpost.ru/drom/1526738926263_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-te37-t-t-a-r18-9.0-j-et22-5-114.3-d130-63534369.html;TE37 T-T-A;"9.0x18"", 5x114.3, ET22, ЦО67.1 VOLK TE37 T-T-A ";114.3;27900;32900;8225;Aniku;NEW! Комплект дисков TE37 T-T-A R18 9.0j ET22 5*114.3 (D130);TE37 T-T-A;Литой;9.0
"9.0x18"", 5x114.30, ET35, ЦО 67,1мм.";RAYS VOLK RACING TE37 TTA;VOLK;67.1;18;35;5;https://static.baza.farpost.ru/drom/1526738783087_bulletin;https://static.baza.farpost.ru/drom/1526738783087_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-te37-t-t-a-r18-9.0-j-et35-5-114.3-d129-63534336.html;TE37 T-T-A;"9.0x18"", 5x114.3, ET35, ЦО67.1 VOLK TE37 T-T-A ";114.3;27900;32900;8225;Aniku;NEW! Комплект дисков TE37 T-T-A R18 9.0j ET35 5*114.3 (D129);TE37 T-T-A;Литой;9.0
"7.0x16"", 5x100.00, ET35, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;16;35;5;https://static.baza.farpost.ru/drom/1526565994967_bulletin;https://static.baza.farpost.ru/drom/1526565994967_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-et-35-5-100-d160a-63488471.html;TE37 SL;"7.0x16"", 5x100.0, ET35, ЦО73.1 VOLK TE37 SL ";100.0;21900;26900;6725;Aniku;NEW Комплект дисков Volk Racing TE37 SL R16 7j ET+35 5*100 (D160A);Volk Racing TE37 SL;Литой;7.0
"10.0x18"", 5x114.30, ET25, ЦО 73,0мм.";Advan Racing RGII;ADVAN;73.0;18;25;5;https://static.baza.farpost.ru/drom/1535724279032_bulletin;https://static.baza.farpost.ru/drom/1535724279032_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-advan-rg2-r18-10.0-j-et25-5-114.3-e005-66113150.html;RG2;"10.0x18"", 5x114.3, ET25, ЦО73.0 ADVAN RG2 ";114.3;31900;36900;9225;Aniku;NEW! Комплект дисков Advan RG2 R18 10.0j ET25 5*114.3 (E005);Advan RG2;Литой;10.0
